imd_decile,age_group,age_idx,adm_base,adm_closed,adm_reduction,adm_pct_red,death_base,death_closed,death_reduction,death_pct_red,adm_avoided_abs,death_avoided_abs
4,60 to 64,14,0.9982163311358799,0.11735031807351318,0.8808660130623668,88.24399938037689,0.13937336233968675,0.015462092019464507,0.12391127032022224,88.90599196295513,194.98496485628857,27.428501418383117
4,65 to 69,15,1.0433702727748626,0.12389942499730391,0.9194708477775587,88.12507618529412,0.17685770449248328,0.019832219617847265,0.15702548487463602,88.78634115784865,171.36893778184304,29.266061683942826
4,70 to 74,16,1.7101496785707369,0.2027086595876025,1.5074410189831344,88.14672995424489,0.3366474526851006,0.03770864162097926,0.29893881106412135,88.79877411214163,270.6858600190154,53.679386554399564
4,75+,17,3.7180351430441436,0.42821880293849623,3.2898163401056473,88.4826585423856,0.8879698582118202,0.09681055707042013,0.7911593011414,89.0975401726613,1029.1421363304676,247.4956925188817
5,Under 1,1,0.005834115780923774,3.2876670699362264e-4,0.005505349073930152,94.364755185890985,2.2614671702066174e-4,1.2317519035590402e-5,2.1382919798507133e-4,94.55330627927488,0.22931882724448666,0.008906803229746997
5,1 to 4,2,0.025358225842045147,0.001233991088232213,0.024124234753812934,95.1337641051126,9.830268410919187e-4,4.623465960263926e-5,9.367921814892794e-4,95.29670425364142,4.228708923162369,0.16420920694225705
5,5 to 9,3,0.05942990967444669,0.0019315813437186368,0.05749832833072805,96.74981612070468,0.002358539748132076,7.395195696863503e-5,0.002284587791163441,96.86450240971331,12.992455609838105,0.5162307553140868
5,10 to 14,4,0.015575917820579882,5.373649969502964e-4,0.015038552823629585,96.55002675835708,6.017754336988127e-4,2.002370735899778e-5,5.817517263398149e-4,96.67256151752125,3.1858177063994093,0.12324024606873675
5,15 to 19,5,0.0064646670164209595,2.846428664635286e-4,0.006180024149957431,95.59694465715705,1.942533553489782e-4,8.24611882141648e-6,1.8600723652756172e-4,95.75496711158362,1.2242278623965914,0.036846982477568894
5,20 to 24,6,0.011857778079307778,7.404039119517971e-4,0.01111737416735598,93.7559641696801,4.122293703793856e-4,2.4839444860208872e-5,3.8738992551917673e-4,93.97436314706337,2.891845753133404,0.10076767175910646
5,25 to 29,7,0.06562143498840793,0.004314596429101227,0.0613068385593067,93.42501969080163,0.0029143884537432504,1.849362613345995e-4,0.002729452192408651,93.65437160248604,17.19528742815665,0.7655543178021907
5,30 to 34,8,0.08429668988823576,0.006555937134558485,0.07774075275367727,92.22278224299123,0.004175654839962287,3.1648352995263234e-4,0.003859171310009655,92.42074495899928,21.9561618450466,1.0899378623051021
5,35 to 39,9,0.11858159076353793,0.007046390227185336,0.11153520053635259,94.05777053435177,0.006389217525466068,3.6632121404700675e-4,0.006022896311419061,94.26657157019733,29.82462500533028,1.6105285422920235
5,40 to 44,10,0.1749155714707641,0.01084000658953459,0.16407556488122949,93.80272065066177,0.010736866625718407,6.420396862930133e-4,0.010094826939425395,94.02023226445682,38.7683026417347,2.3852382052554635
5,45 to 49,11,0.26330028959976526,0.017492326487249577,0.24580796311251568,93.35651073007207,0.01974882698499822,0.0012662730462417102,0.01848255393875651,93.5881100826717,58.45746833725711,4.395477257878522
5,50 to 54,12,0.2954149160265013,0.019313222244798166,0.27610169378170313,93.46234018763441,0.026817496956831097,0.0016931931859616172,0.02512430377086948,93.68623705378918,69.01792918711588,6.2803939910069815
5,55 to 59,13,0.4618830630207965,0.03062681482807708,0.43125624819271946,93.36914096226602,0.052207075768971975,0.0033437180961796813,0.04886335767279229,93.59527794474376,103.85051337926804,11.766750745108263
5,60 to 64,14,0.8633433497505432,0.05496033831435752,0.8083830114361856,93.63401150536018,0.11983786178604142,0.007371889392521596,0.11246597239351983,93.84844715797469,164.34015604859306,22.86376036091011
5,65 to 69,15,0.9487414985454001,0.06095794133100557,0.8877835572143946,93.57486297116068,0.15990242004691474,0.009929831088194115,0.14997258895872062,93.79006828959766,156.25744516948438,26.396449231018646
5,70 to 74,16,1.646069794546865,0.10597504942348074,1.5400947451233842,93.56193462910521,0.32216954948435345,0.020057143294294037,0.3021124061900594,93.77435163366731,268.1322087713299,52.59810607461819
5,75+,17,3.6875174994453697,0.23182435817604993,3.45569314126932,93.71326757877304,0.8756541935566196,0.053312485175819144,0.8223417083808005,93.91169647012352,1058.5350954234848,251.8966595604159
6,Under 1,1,0.004725684329535205,1.914587483003228e-4,0.004534225581234882,95.94854977714617,1.8163883945058342e-4,7.2678269978655555e-6,1.7437101245271788e-4,95.99874838451453,0.1646688410731554,0.00633260785616268
6,1 to 4,2,0.02103523991935428,7.362635579102678e-4,0.020298976361444013,96.49985661807051,8.086157511336085e-4,2.7950920464047026e-5,7.806648306695615e-4,96.54336185946634,3.1717640600038433,0.12198076438621751
