lsoa_code,urban_rural
E01028196,Urban
E01028197,Urban
E01028198,Rural
E01028199,Rural
E01028200,Rural
E01028201,Rural
E01028202,Urban
E01028203,Urban
E01028204,Urban
E01028205,Urban
E01028206,Urban
E01028207,Urban
E01028208,Urban
E01028209,Urban
E01028210,Urban
E01028211,Urban
E01028212,Urban
E01028213,Rural
E01028214,Urban
E01028215,Urban
E01028216,Urban
E01028217,Urban
E01028218,Urban
E01028219,Urban
E01028220,Urban
E01028222,Urban
E01028223,Rural
E01028224,Rural
E01028225,Rural
E01028226,Rural
E01028227,Urban
E01028228,Urban
E01028229,Urban
E01028230,Urban
E01028231,Urban
E01028232,Urban
E01028233,Urban
E01028234,Urban
E01028235,Urban
E01028236,Urban
E01028237,Urban
E01028238,Urban
E01028239,Urban
E01028240,Urban
E01028241,Urban
E01028242,Urban
E01028243,Urban
E01028244,Urban
E01028245,Urban
E01028246,Urban
E01028247,Urban
E01028248,Urban
E01028249,Urban
E01028250,Urban
E01028251,Urban
E01028252,Urban
E01028253,Urban
E01028254,Rural
E01028255,Urban
E01028256,Urban
E01028257,Rural
E01028258,Rural
E01028259,Rural
E01028260,Rural
E01028261,Urban
E01028262,Urban
E01028263,Urban
E01028264,Urban
E01028267,Urban
E01028268,Urban
E01028269,Urban
E01028270,Urban
E01028271,Urban
E01028272,Urban
E01028273,Urban
E01028274,Urban
E01028275,Urban
E01028276,Urban
E01028277,Urban
E01028278,Urban
E01028279,Urban
E01028280,Urban
E01028281,Urban
E01028282,Urban
E01028283,Urban
E01028284,Urban
E01028285,Urban
E01028286,Urban
E01028287,Urban
E01028288,Urban
E01028289,Urban
E01028290,Urban
E01028291,Urban
E01028292,Urban
E01028293,Urban
E01028294,Urban
E01028295,Rural
E01028296,Rural
E01028297,Rural
E01028298,Rural
E01028299,Rural
E01028300,Rural
E01028301,Rural
E01028302,Rural
E01028303,Rural
E01028304,Urban
E01028305,Urban
E01028306,Urban
E01028307,Urban
E01028308,Urban
E01028309,Urban
E01028310,Urban
E01028311,Urban
E01028312,Rural
E01028313,Urban
E01028314,Urban
E01028315,Rural
E01028316,Rural
E01028317,Rural
E01028318,Urban
E01028319,Urban
E01028320,Urban
E01028321,Rural
E01028322,Rural
E01028323,Rural
E01028325,Rural
E01028326,Urban
E01028327,Rural
E01028328,Rural
E01028329,Rural
E01028330,Rural
E01028331,Rural
E01028332,Rural
E01028333,Urban
E01028334,Urban
E01028335,Urban
E01028336,Rural
E01028337,Rural
E01028338,Rural
E01028339,Rural
E01028340,Rural
E01028341,Rural
E01028342,Rural
E01028343,Rural
E01028344,Rural
E01028345,Rural
E01028346,Rural
E01028347,Rural
E01028348,Rural
E01028349,Rural
E01028350,Rural
E01028351,Rural
E01028352,Rural
E01028353,Urban
E01028354,Urban
E01028355,Urban
E01028356,Urban
E01028357,Rural
E01028358,Rural
E01028359,Rural
E01028360,Rural
E01028361,Rural
E01028362,Rural
E01028363,Urban
E01028364,Urban
E01028365,Urban
E01028366,Rural
E01028367,Rural
E01028368,Rural
E01028369,Rural
E01028370,Rural
E01028371,Rural
E01028372,Urban
E01028373,Urban
E01028374,Urban
E01028375,Urban
E01028376,Urban
E01028377,Urban
E01028378,Rural
E01028379,Rural
E01028380,Rural
E01028381,Rural
E01028382,Rural
E01028383,Rural
E01028384,Urban
E01028385,Urban
E01028386,Urban
E01028387,Rural
E01028388,Rural
E01028389,Rural
E01028390,Rural
E01028391,Urban
E01028392,Urban
E01028393,Rural
E01028394,Rural
E01028395,Rural
E01028396,Urban
E01028397,Urban
E01028398,Urban
E01028399,Urban
E01028400,Urban
E01028401,Urban
E01028402,Rural
E01028403,Rural
E01028404,Urban
E01028405,Urban
E01028406,Urban
E01028407,Urban
E01028408,Rural
E01028409,Rural
E01028410,Rural
E01028411,Rural
E01028412,Rural
E01028413,Rural
E01028414,Rural
E01028415,Rural
E01028416,Urban
E01028417,Urban
E01028418,Urban
E01028419,Rural
E01028420,Rural
E01028421,Rural
E01028422,Rural
E01028423,Rural
E01028424,Rural
E01028425,Rural
E01028426,Urban
E01028427,Urban
E01028428,Urban
E01028429,Urban
E01028430,Urban
E01028431,Urban
E01028432,Urban
E01028433,Urban
E01028434,Urban
E01028435,Urban
E01028437,Urban
E01028438,Urban
E01028439,Urban
E01028440,Urban
E01028441,Urban
E01028443,Urban
E01028444,Urban
E01028445,Urban
E01028446,Urban
E01028447,Urban
E01028448,Urban
E01028449,Urban
E01028450,Urban
E01028451,Urban
E01028452,Urban
E01028453,Urban
E01028454,Urban
E01028455,Urban
E01028456,Urban
E01028457,Urban
E01028458,Urban
E01028459,Urban
E01028460,Urban
E01028461,Urban
E01028462,Urban
E01028463,Urban
E01028464,Urban
E01028465,Urban
E01028466,Urban
E01028467,Urban
E01028468,Urban
E01028469,Urban
E01028470,Urban
E01028471,Urban
E01028472,Urban
E01028473,Urban
E01028474,Rural
E01028475,Urban
E01028476,Rural
E01028477,Rural
E01028478,Urban
E01028479,Rural
E01028480,Rural
E01028481,Rural
E01028482,Rural
E01028483,Rural
E01028484,Rural
E01028485,Rural
E01028486,Rural
E01028487,Urban
E01028488,Urban
E01028489,Urban
E01028490,Urban
E01028491,Urban
E01028492,Urban
E01028493,Urban
E01028494,Urban
E01028495,Urban
E01028496,Urban
E01028497,Rural
E01028498,Rural
E01028499,Urban
E01028500,Rural
E01028501,Rural
E01028502,Rural
E01028503,Rural
E01028504,Rural
E01028505,Rural
E01028506,Rural
E01028507,Rural
E01028508,Rural
E01028509,Rural
E01028510,Urban
E01028511,Urban
E01028512,Rural
E01028513,Urban
E01028514,Urban
E01028515,Urban
E01028516,Urban
E01028517,Urban
E01028518,Urban
E01028519,Urban
E01028520,Urban
E01028521,Urban
E01028522,Urban
E01028523,Urban
E01028524,Urban
E01028525,Urban
E01028526,Urban
E01028527,Urban
E01028528,Urban
E01028529,Urban
E01028530,Urban
E01028531,Urban
E01028532,Urban
E01028533,Urban
E01028534,Urban
E01028535,Urban
E01028536,Urban
E01028537,Urban
E01028538,Urban
E01028539,Urban
E01028540,Urban
E01028541,Urban
E01028542,Urban
E01028543,Urban
E01028544,Urban
E01028545,Urban
E01028546,Urban
E01028547,Urban
E01028548,Urban
E01028549,Urban
E01028550,Urban
E01028551,Urban
E01028552,Urban
E01028553,Urban
E01028554,Urban
E01028555,Urban
E01028556,Urban
E01028557,Urban
E01028558,Urban
E01028559,Urban
E01028560,Urban
E01028561,Urban
E01028562,Urban
E01028563,Urban
E01028565,Urban
E01028567,Urban
E01028568,Urban
E01028569,Urban
E01028570,Urban
E01028571,Urban
E01028572,Urban
E01028573,Urban
E01028574,Urban
E01028575,Urban
E01028576,Urban
E01028577,Urban
E01028578,Urban
E01028579,Urban
E01028580,Urban
E01028581,Urban
E01028582,Urban
E01028583,Urban
E01028584,Urban
E01028585,Urban
E01028586,Urban
E01028587,Urban
E01028588,Urban
E01028591,Urban
E01028592,Urban
E01028594,Urban
E01028595,Rural
E01028596,Urban
E01028597,Urban
E01028598,Rural
E01028599,Rural
E01028600,Rural
E01028601,Rural
E01028602,Rural
E01028603,Rural
E01028604,Rural
E01028605,Rural
E01028606,Rural
E01028607,Rural
E01028608,Urban
E01028609,Rural
E01028610,Rural
E01028611,Rural
E01028612,Rural
E01028613,Rural
E01028614,Rural
E01028615,Rural
E01028616,Rural
E01028617,Urban
E01028618,Rural
E01028619,Rural
E01028620,Urban
E01028621,Urban
E01028622,Urban
E01028623,Urban
E01028624,Urban
E01028625,Urban
E01028626,Urban
E01028627,Urban
E01028628,Urban
E01028629,Urban
E01028630,Urban
E01028631,Urban
E01028632,Urban
E01028633,Urban
E01028634,Urban
E01028635,Urban
E01028636,Urban
E01028637,Urban
E01028638,Rural
E01028639,Urban
E01028640,Rural
E01028641,Rural
E01028642,Rural
E01028643,Rural
E01028644,Rural
E01028645,Rural
E01028646,Rural
E01028647,Rural
E01028648,Urban
E01028649,Rural
E01028650,Urban
E01028651,Urban
E01028652,Urban
E01028653,Urban
E01028654,Urban
E01028655,Urban
E01028656,Urban
E01028657,Urban
E01028658,Rural
E01028659,Rural
E01028660,Rural
E01028661,Rural
E01028662,Rural
E01028663,Rural
E01028664,Rural
E01028665,Rural
E01028666,Urban
E01028667,Urban
E01028668,Urban
E01028669,Urban
E01028670,Urban
E01028671,Urban
E01028672,Urban
E01028673,Urban
E01028674,Urban
E01028675,Urban
E01028676,Urban
E01028677,Urban
E01028678,Rural
E01028679,Rural
E01028680,Rural
E01028681,Urban
E01028682,Urban
E01028683,Urban
E01028684,Urban
E01028685,Rural
E01028686,Rural
E01028688,Urban
E01028689,Urban
E01028690,Urban
E01028691,Urban
E01028692,Urban
E01028693,Urban
E01028694,Urban
E01028695,Urban
E01028696,Urban
E01028697,Urban
E01028698,Urban
E01028699,Urban
E01028700,Urban
E01028701,Urban
E01028702,Urban
E01028703,Urban
E01028704,Urban
E01028705,Urban
E01028706,Urban
E01028707,Urban
E01028708,Urban
E01028709,Urban
E01028710,Urban
E01028711,Rural
E01028712,Rural
E01028713,Rural
E01028714,Rural
E01028715,Rural
E01028716,Rural
E01028717,Rural
E01028718,Rural
E01028719,Rural
E01028720,Rural
E01028721,Urban
E01028722,Urban
E01028723,Urban
E01028724,Urban
E01028725,Urban
E01028726,Rural
E01028727,Rural
E01028728,Rural
E01028729,Rural
E01028730,Rural
E01028731,Rural
E01028732,Rural
E01028733,Urban
E01028734,Urban
E01028735,Urban
E01028736,Rural
E01028737,Rural
E01028738,Urban
E01028739,Rural
E01028740,Urban
E01028741,Urban
E01028742,Urban
E01028743,Rural
E01028744,Rural
E01028745,Rural
E01028746,Rural
E01028747,Rural
E01028748,Rural
E01028749,Rural
E01028750,Urban
E01028751,Rural
E01028752,Urban
E01028753,Urban
E01028754,Urban
E01028755,Urban
E01028756,Urban
E01028757,Urban
E01028758,Urban
E01028759,Urban
E01028760,Urban
E01028761,Urban
E01028762,Rural
E01028763,Rural
E01028764,Rural
E01028765,Rural
E01028766,Rural
E01028767,Rural
E01028771,Urban
E01028772,Urban
E01028773,Urban
E01028774,Urban
E01028775,Urban
E01028776,Rural
E01028777,Rural
E01028778,Rural
E01028779,Rural
E01028780,Rural
E01028781,Rural
E01028782,Rural
E01028783,Rural
E01028784,Urban
E01028785,Rural
E01028786,Rural
E01028787,Rural
E01028788,Rural
E01028789,Rural
E01028790,Rural
E01028791,Rural
E01028792,Rural
E01028793,Rural
E01028794,Rural
E01028795,Rural
E01028796,Rural
E01028797,Rural
E01028798,Rural
E01028799,Rural
E01028800,Rural
E01028801,Rural
E01028802,Rural
E01028804,Rural
E01028806,Rural
E01028807,Urban
E01028808,Urban
E01028809,Urban
E01028810,Urban
E01028811,Urban
E01028813,Urban
E01028814,Urban
E01028815,Urban
E01028816,Urban
E01028817,Urban
E01028818,Urban
E01028819,Urban
E01028820,Urban
E01028821,Urban
E01028822,Urban
E01028823,Rural
E01028824,Rural
E01028825,Rural
E01028826,Rural
E01028827,Rural
E01028828,Rural
E01028829,Rural
E01028830,Urban
E01028831,Urban
E01028832,Urban
E01028833,Urban
E01028834,Urban
E01028835,Urban
E01028836,Urban
E01028837,Urban
E01028838,Urban
E01028839,Urban
E01028840,Urban
E01028841,Urban
E01028842,Rural
E01028843,Rural
E01028844,Rural
E01028845,Rural
E01028846,Rural
E01028847,Rural
E01028848,Rural
E01028849,Rural
E01028850,Rural
E01028851,Rural
E01028852,Rural
E01028853,Rural
E01028854,Rural
E01028855,Rural
E01028856,Rural
E01028857,Rural
E01028858,Rural
E01028859,Rural
E01028860,Rural
E01028861,Rural
E01028862,Rural
E01028863,Rural
E01028864,Rural
E01028865,Rural
E01028866,Rural
E01028867,Rural
E01028868,Rural
E01028869,Rural
E01028870,Rural
E01028871,Rural
E01028872,Rural
E01028873,Urban
E01028874,Urban
E01028875,Urban
E01028876,Urban
E01028877,Urban
E01028878,Urban
E01028879,Urban
E01028880,Rural
E01028881,Rural
E01028882,Rural
E01028883,Rural
E01028884,Rural
E01028885,Rural
E01028886,Rural
E01028887,Rural
E01028888,Rural
E01028889,Rural
E01028890,Rural
E01028891,Rural
E01028892,Rural
E01028893,Rural
E01028894,Rural
E01028895,Rural
E01028896,Rural
E01028897,Rural
E01028898,Rural
E01028899,Rural
E01028902,Urban
E01028903,Urban
E01028904,Urban
E01028905,Urban
E01028906,Urban
E01028907,Urban
E01028908,Urban
E01028909,Urban
E01028910,Rural
E01028911,Rural
E01028912,Rural
E01028913,Rural
E01028914,Rural
E01028915,Rural
E01028916,Urban
E01028917,Urban
E01028918,Rural
E01028919,Rural
E01028920,Rural
E01028921,Rural
E01028922,Rural
E01028923,Rural
E01028924,Urban
E01028925,Rural
E01028926,Rural
E01028927,Rural
E01028928,Rural
E01028929,Urban
E01028930,Urban
E01028931,Urban
E01028932,Urban
E01028933,Urban
E01028934,Urban
E01028935,Rural
E01028936,Rural
E01028937,Rural
E01028938,Urban
E01028939,Urban
E01028940,Urban
E01028941,Urban
E01028942,Urban
E01028943,Urban
E01028944,Urban
E01028945,Urban
E01028946,Urban
E01028947,Urban
E01028948,Urban
E01028949,Urban
E01028950,Rural
E01028951,Urban
E01028952,Urban
E01028953,Urban
E01028954,Rural
E01028955,Rural
E01028956,Urban
E01028957,Urban
E01028958,Urban
E01028959,Rural
E01028960,Rural
E01028961,Rural
E01028962,Urban
E01028963,Urban
E01028964,Urban
E01028965,Urban
E01028966,Urban
E01028967,Urban
E01028968,Urban
E01028969,Rural
E01028970,Rural
E01028971,Rural
E01028972,Urban
E01028973,Urban
E01028974,Urban
E01028975,Rural
E01028976,Rural
E01028977,Rural
E01028978,Rural
E01028979,Rural
E01028980,Rural
E01028981,Urban
E01028982,Urban
E01028983,Urban
E01028984,Urban
E01028985,Urban
E01028986,Urban
E01028987,Urban
E01028988,Urban
E01028989,Urban
E01028990,Rural
E01028991,Rural
E01028992,Rural
E01028993,Rural
E01028994,Rural
E01028995,Rural
E01028996,Rural
E01028997,Rural
E01028998,Rural
E01028999,Rural
E01029000,Rural
E01029001,Rural
E01029002,Rural
E01029003,Rural
E01029004,Rural
E01029005,Rural
E01029006,Urban
E01029007,Urban
E01029009,Urban
E01029010,Urban
E01029011,Urban
E01029012,Urban
E01029013,Rural
E01029014,Rural
E01029015,Rural
E01029016,Rural
E01029018,Rural
E01029019,Rural
E01029020,Rural
E01029021,Rural
E01029022,Rural
E01029023,Rural
E01029024,Rural
E01029025,Rural
E01029026,Rural
E01029027,Rural
E01029028,Rural
E01029029,Urban
E01029030,Urban
E01029031,Urban
E01029032,Urban
E01029033,Urban
E01029034,Urban
E01029035,Urban
E01029036,Urban
E01029037,Urban
E01029038,Urban
E01029039,Urban
E01029040,Urban
E01029041,Urban
E01029042,Urban
E01029043,Urban
E01029044,Urban
E01029045,Urban
E01029046,Rural
E01029047,Rural
E01029050,Rural
E01029051,Rural
E01029052,Rural
E01029053,Rural
E01029054,Rural
E01029055,Urban
E01029056,Rural
E01029057,Rural
E01029058,Rural
E01029059,Rural
E01029060,Rural
E01029061,Rural
E01029062,Urban
E01029063,Urban
E01029064,Urban
E01029065,Urban
E01029066,Urban
E01029067,Urban
E01029068,Rural
E01029069,Rural
E01029070,Urban
E01029071,Urban
E01029072,Urban
E01029073,Urban
E01029074,Urban
E01029075,Urban
E01029076,Urban
E01029077,Rural
E01029078,Urban
E01029079,Urban
E01029080,Urban
E01029081,Urban
E01029082,Urban
E01029083,Urban
E01029084,Urban
E01029085,Rural
E01029086,Rural
E01029089,Rural
E01029090,Urban
E01029091,Urban
E01029092,Urban
E01029093,Urban
E01029094,Urban
E01029095,Urban
E01029096,Urban
E01029097,Urban
E01029098,Urban
E01029099,Urban
E01029100,Urban
E01029101,Urban
E01029102,Urban
E01029103,Urban
E01029104,Urban
E01029105,Urban
E01029106,Urban
E01029107,Urban
E01029108,Urban
E01029109,Urban
E01029110,Urban
E01029111,Urban
E01029112,Urban
E01029113,Urban
E01029114,Urban
E01029115,Urban
E01029116,Urban
E01029117,Urban
E01029118,Urban
E01029119,Urban
E01029120,Urban
E01029121,Rural
E01029122,Rural
E01029123,Rural
E01029124,Rural
E01029125,Rural
E01029126,Rural
E01029127,Rural
E01029128,Rural
E01029129,Rural
E01029130,Rural
E01029131,Urban
E01029132,Urban
E01029133,Urban
E01029134,Urban
E01029135,Rural
E01029136,Rural
E01029137,Rural
E01029138,Rural
E01029139,Rural
E01029140,Rural
E01029142,Rural
E01029143,Rural
E01029144,Rural
E01029145,Rural
E01029147,Rural
E01029148,Rural
E01029149,Rural
E01029150,Rural
E01029151,Rural
E01029152,Rural
E01029153,Rural
E01029154,Rural
E01029155,Rural
E01029156,Rural
E01029157,Rural
E01029158,Rural
E01029159,Urban
E01029160,Urban
E01029161,Urban
E01029162,Urban
E01029163,Rural
E01029164,Rural
E01029165,Rural
E01029166,Rural
E01029167,Rural
E01029168,Rural
E01029169,Urban
E01029170,Urban
E01029171,Urban
E01029172,Urban
E01029173,Urban
E01029174,Urban
E01029175,Urban
E01029176,Urban
E01029177,Urban
E01029178,Rural
E01029179,Rural
E01029180,Rural
E01029181,Rural
E01029182,Rural
E01029183,Rural
E01029184,Rural
E01029185,Rural
E01029186,Rural
E01029187,Rural
E01029188,Rural
E01029189,Rural
E01029190,Rural
E01029191,Rural
E01029192,Rural
E01029193,Rural
E01029194,Rural
E01029195,Rural
E01029196,Rural
E01029197,Rural
E01029198,Rural
E01029199,Rural
E01029200,Rural
E01029201,Rural
E01029202,Rural
E01029203,Rural
E01029204,Rural
E01029205,Rural
E01029206,Rural
E01029207,Rural
E01029208,Rural
E01029209,Rural
E01029210,Rural
E01029211,Rural
E01029212,Rural
E01029213,Rural
E01029214,Rural
E01029215,Rural
E01029216,Rural
E01029217,Rural
E01029218,Rural
E01029219,Rural
E01029220,Rural
E01029221,Rural
E01029222,Rural
E01029223,Rural
E01029224,Rural
E01029225,Rural
E01029226,Rural
E01029227,Rural
E01029228,Rural
E01029229,Rural
E01029230,Rural
E01029231,Urban
E01029232,Urban
E01029233,Urban
E01029234,Urban
E01029235,Urban
E01029236,Urban
E01029237,Urban
E01029238,Urban
E01029239,Urban
E01029240,Urban
E01029241,Urban
E01029242,Urban
E01029243,Urban
E01029244,Urban
E01029245,Urban
E01029246,Urban
E01029247,Urban
E01029248,Urban
E01029249,Urban
E01029250,Urban
E01029251,Urban
E01029252,Urban
E01029253,Urban
E01029254,Urban
E01029255,Urban
E01029256,Urban
E01029257,Urban
E01029258,Rural
E01029259,Rural
E01029260,Rural
E01029261,Rural
E01029262,Rural
E01029263,Urban
E01029264,Urban
E01029265,Urban
E01029266,Urban
E01029267,Rural
E01029268,Rural
E01029269,Rural
E01029270,Rural
E01029271,Rural
E01029273,Rural
E01029274,Rural
E01029275,Rural
E01029276,Urban
E01029277,Urban
E01029278,Rural
E01029279,Rural
E01029280,Urban
E01029281,Urban
E01029282,Urban
E01029283,Urban
E01029284,Urban
E01029285,Urban
E01029286,Urban
E01029287,Urban
E01029288,Urban
E01029289,Urban
E01029290,Urban
E01029291,Urban
E01029292,Urban
E01029293,Urban
E01029294,Urban
E01029295,Urban
E01029296,Urban
E01029297,Urban
E01029298,Urban
E01029299,Urban
E01029300,Urban
E01029301,Urban
E01029302,Urban
E01029303,Urban
E01029304,Urban
E01029305,Urban
E01029306,Urban
E01029307,Urban
E01029308,Urban
E01029309,Urban
E01029310,Urban
E01029311,Urban
E01029312,Urban
E01029313,Urban
E01029314,Urban
E01029315,Urban
E01029316,Urban
E01029317,Urban
E01029318,Urban
E01029319,Urban
E01029320,Rural
E01029321,Rural
E01029322,Urban
E01029324,Urban
E01029325,Rural
E01029326,Rural
E01029327,Rural
E01029328,Rural
E01029329,Urban
E01029330,Urban
E01029331,Urban
E01029333,Urban
E01029334,Rural
E01029335,Rural
E01029336,Rural
E01029337,Rural
E01029338,Rural
E01029339,Rural
E01029341,Rural
E01029342,Rural
E01029343,Rural
E01029345,Urban
E01029346,Urban
E01029347,Urban
E01029348,Urban
E01029349,Urban
E01029350,Urban
E01029351,Urban
E01029352,Urban
E01029353,Urban
E01029354,Urban
E01029355,Urban
E01029356,Urban
E01029357,Urban
E01029358,Urban
E01029359,Urban
E01029360,Urban
E01029361,Urban
E01029362,Urban
E01029363,Urban
E01029364,Urban
E01029365,Urban
E01029366,Urban
E01029367,Urban
E01029368,Urban
E01029369,Urban
E01029370,Urban
E01029371,Urban
E01029372,Urban
E01029373,Urban
E01029374,Urban
E01029375,Urban
E01029376,Urban
E01029377,Urban
E01029378,Urban
E01029379,Urban
E01029380,Urban
E01029381,Urban
E01029382,Urban
E01029383,Urban
E01029384,Urban
E01029385,Urban
E01029386,Urban
E01029387,Urban
E01029388,Urban
E01029389,Urban
E01029390,Urban
E01029391,Urban
E01029392,Urban
E01029393,Urban
E01029394,Rural
E01029395,Rural
E01029396,Rural
E01029397,Rural
E01029398,Rural
E01029399,Urban
E01029400,Urban
E01029401,Urban
E01029402,Urban
E01029403,Urban
E01029404,Urban
E01029405,Rural
E01029406,Rural
E01029407,Urban
E01029408,Urban
E01029409,Urban
E01029410,Urban
E01029411,Rural
E01029412,Rural
E01029413,Urban
E01029414,Urban
E01029415,Urban
E01029416,Urban
E01029417,Urban
E01029418,Urban
E01029419,Urban
E01029420,Urban
E01029422,Rural
E01029423,Rural
E01029424,Rural
E01029425,Rural
E01029426,Urban
E01029427,Urban
E01029428,Urban
E01029429,Urban
E01029430,Urban
E01029431,Urban
E01029432,Urban
E01029433,Urban
E01029434,Urban
E01029435,Urban
E01029436,Urban
E01029437,Urban
E01029438,Urban
E01029439,Rural
E01029440,Rural
E01029441,Rural
E01029442,Rural
E01029443,Urban
E01029444,Urban
E01029445,Urban
E01029446,Urban
E01029447,Urban
E01029448,Urban
E01029449,Urban
E01029450,Urban
E01029451,Urban
E01029452,Urban
E01029453,Urban
E01029454,Urban
E01029455,Urban
E01029456,Urban
E01029457,Urban
E01029458,Urban
E01029459,Urban
E01029460,Urban
E01029461,Urban
E01029462,Urban
E01029463,Urban
E01029464,Rural
E01029465,Rural
E01029466,Urban
E01029467,Rural
E01029468,Urban
E01029469,Urban
E01029470,Urban
E01029471,Urban
E01029472,Urban
E01029473,Rural
E01029474,Rural
E01029475,Urban
E01029476,Urban
E01029477,Rural
E01029478,Rural
E01029479,Rural
E01029480,Rural
E01029481,Rural
E01029482,Rural
E01029483,Urban
E01029484,Urban
E01029485,Urban
E01029486,Urban
E01029487,Urban
E01029488,Rural
